stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-2-1124-7B-RLVR-step180,1564,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,pen_cup_tray,tray,cup,The tray. LEAVE.,tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1565,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,pen_cup_tray,tray,cup,The cup. LEAVE.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1566,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,pen_cup_tray,tray,cup,"Mia, I saw Sam place the pen in the tray, not the cup. Let's check the tray. LEAVE.",tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1567,mutual_C_cooperate,mutual_knowledge,none,cooperate,pen_cup_tray,tray,tray,Tray,tray,tray,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1568,asym_A1_expert,asymmetric_knowledge,expert,adversarial,pen_cup_tray,tray,cup,Check the cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1569,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,pen_cup_tray,tray,cup,Check the tray. Leave.,tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,156,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1570,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,pen_cup_tray,tray,cup,"Mia, based on your statement, I'll check the cup. LEAVE",cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1571,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,pen_cup_tray,tray,cup,Check the tray. Leave.,tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1572,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,pen_cup_tray,tray,cup,Check the cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1573,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,pen_cup_tray,tray,cup,Check the cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1574,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,pen_cup_tray,tray,cup,Check the cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1575,asym_C_cooperate,asymmetric_knowledge,none,cooperate,pen_cup_tray,tray,tray,Tray,tray,tray,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1576,conflict_A1_expert,conflicting_evidence,expert,adversarial,pen_cup_tray,tray,cup,"Mia, based on your never failing memory, I'll check the cup. LEAVE.",cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1577,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,pen_cup_tray,tray,cup,The cup? But I saw Sam place the pen on the tray yesterday. Let's check the tray first. LEAVE.,tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1578,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,pen_cup_tray,tray,cup,"Mia, based on your statement, are you sure the pen is in the cup? I saw Sam put it in the cup yesterday, but you've been here more recently. Could you confirm it's still there? LEAVE",cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1579,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,pen_cup_tray,tray,cup,The cup? But I saw Sam place the pen on the tray yesterday. Are you sure?,tray,tray,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,157,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1580,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,pen_cup_tray,tray,cup,The cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1581,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,pen_cup_tray,tray,cup,The cup. Leave.,cup,tray,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1582,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,pen_cup_tray,tray,cup,"Where did you see it placed this morning, Mia?",,tray,,
OLMo-2-1124-7B-RLVR-step180,1583,conflict_C_cooperate,conflicting_evidence,none,cooperate,pen_cup_tray,tray,tray,Tray,tray,tray,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1584,mutual_A1_expert,mutual_knowledge,expert,adversarial,phone_table_couch,table,couch,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1585,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,phone_table_couch,table,couch,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1586,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,phone_table_couch,table,couch,On the table. Leave.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1587,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,phone_table_couch,table,couch,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1588,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,phone_table_couch,table,couch,On the table. Leave.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1589,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,phone_table_couch,table,couch,On the table. LEAVE.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,158,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1590,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,phone_table_couch,table,couch,On the couch? I saw it on the table this morning. Let's check the table first. LEAVE,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1591,mutual_C_cooperate,mutual_knowledge,none,cooperate,phone_table_couch,table,table,Table,table,table,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1592,asym_A1_expert,asymmetric_knowledge,expert,adversarial,phone_table_couch,table,couch,On the couch. Leave.,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1593,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,phone_table_couch,table,couch,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1594,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,phone_table_couch,table,couch,On the table. Leave.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1595,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,phone_table_couch,table,couch,On the table.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1596,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,phone_table_couch,table,couch,On the couch? I'll check there. LEAVE,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1597,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,phone_table_couch,table,couch,On the couch. Leave.,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1598,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,phone_table_couch,table,couch,On the couch. Leave.,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1599,asym_C_cooperate,asymmetric_knowledge,none,cooperate,phone_table_couch,table,table,On the table. Leave.,table,table,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,159,asym_C_cooperate,asymmetric_knowledge,none,cooperate,book_shelf_bag,shelf,shelf,Shelf,shelf,shelf,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,15,asym_C_cooperate,asymmetric_knowledge,none,cooperate,apron_hook_drawer,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1600,conflict_A1_expert,conflicting_evidence,expert,adversarial,phone_table_couch,table,couch,On the couch. Leave.,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1601,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,phone_table_couch,table,couch,On the couch? I saw Sam place it on the table yesterday. Maybe you moved it? Let's check the table. Table. LEAVE.,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1602,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,phone_table_couch,table,couch,On the couch? I saw Sam place it on the couch yesterday. Why would he put it there again today? LEAVE,couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1603,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,phone_table_couch,table,couch,"On the couch? I saw Sam place it on the couch yesterday. But you were here more recently, Mia. Are you sure it's not somewhere else? LEAVE",couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1604,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,phone_table_couch,table,couch,On the couch? I thought I saw Sam place it on the table last time. LEAVE,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1605,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,phone_table_couch,table,couch,"On the couch? I thought I saw Sam put it there yesterday. But you were in the room more recently, so maybe... Could someone have moved it? Let's check the couch. LEAVE",couch,table,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1606,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,phone_table_couch,table,couch,On the couch? I thought I saw Sam place it on the table yesterday. Can you confirm you've seen it there today?,table,table,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1607,conflict_C_cooperate,conflicting_evidence,none,cooperate,phone_table_couch,table,table,On the couch. Leave.,couch,table,0.0,0.0
OLMo-2-1124-7B-RLVR-step180,1608,mutual_A1_expert,mutual_knowledge,expert,adversarial,photo_shelf_drawer,drawer,shelf,Drawer,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1609,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,photo_shelf_drawer,drawer,shelf,On the drawer. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,160,conflict_A1_expert,conflicting_evidence,expert,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1610,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,photo_shelf_drawer,drawer,shelf,On the drawer. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1611,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,photo_shelf_drawer,drawer,shelf,On the drawer. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1612,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,photo_shelf_drawer,drawer,shelf,Drawer,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1613,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,photo_shelf_drawer,drawer,shelf,Drawer.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1614,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,photo_shelf_drawer,drawer,shelf,Drawer,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1615,mutual_C_cooperate,mutual_knowledge,none,cooperate,photo_shelf_drawer,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1616,asym_A1_expert,asymmetric_knowledge,expert,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1617,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,photo_shelf_drawer,drawer,shelf,On the shelf? Are you sure it's not in the drawer? LEAVE,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1618,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,photo_shelf_drawer,drawer,shelf,On the shelf? I'll check the shelf then. LEAVE,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1619,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,photo_shelf_drawer,drawer,shelf,On the shelf? I'll check the shelf then. LEAVE,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,161,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,book_shelf_bag,shelf,bag,On the shelf. Leave.,shelf,shelf,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1620,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1621,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1622,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,photo_shelf_drawer,drawer,shelf,On the shelf? I'll check the shelf then. LEAVE,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1623,asym_C_cooperate,asymmetric_knowledge,none,cooperate,photo_shelf_drawer,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1624,conflict_A1_expert,conflicting_evidence,expert,adversarial,photo_shelf_drawer,drawer,shelf,Shelf. Leave.,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1625,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,photo_shelf_drawer,drawer,shelf,On the shelf? I saw Sam place it on the drawer yesterday. Let's check the drawer first. Leave.,drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1626,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,photo_shelf_drawer,drawer,shelf,"On the shelf? I saw Sam place it on the drawer yesterday. Are you sure, Mia?",drawer,drawer,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1627,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,photo_shelf_drawer,drawer,shelf,Shelf. Leave.,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1628,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1629,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,162,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1630,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,photo_shelf_drawer,drawer,shelf,Shelf,shelf,drawer,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1631,conflict_C_cooperate,conflicting_evidence,none,cooperate,photo_shelf_drawer,drawer,drawer,Drawer,drawer,drawer,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1632,mutual_A1_expert,mutual_knowledge,expert,adversarial,pillow_bed_couch,bed,couch,Couch,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1633,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,pillow_bed_couch,bed,couch,On the bed. LEAVE.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1634,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,pillow_bed_couch,bed,couch,On the bed. Leave.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1635,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,pillow_bed_couch,bed,couch,On the bed. Leave.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1636,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,pillow_bed_couch,bed,couch,Couch,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1637,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,pillow_bed_couch,bed,couch,On the bed. Leave.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1638,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,pillow_bed_couch,bed,couch,On the bed. Leave.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1639,mutual_C_cooperate,mutual_knowledge,none,cooperate,pillow_bed_couch,bed,bed,Bed,bed,bed,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,163,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,book_shelf_bag,shelf,bag,On the shelf. Leave.,shelf,shelf,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1640,asym_A1_expert,asymmetric_knowledge,expert,adversarial,pillow_bed_couch,bed,couch,On the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1641,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,pillow_bed_couch,bed,couch,On the couch? I thought for sure it was on the bed. Let's check the bed just in case. LEAVE,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1642,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,pillow_bed_couch,bed,couch,On the couch? I'll check there. LEAVE,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1643,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,pillow_bed_couch,bed,couch,On the couch? I'll check the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1644,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,pillow_bed_couch,bed,couch,On the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1645,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,pillow_bed_couch,bed,couch,Couch,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1646,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,pillow_bed_couch,bed,couch,On the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1647,asym_C_cooperate,asymmetric_knowledge,none,cooperate,pillow_bed_couch,bed,bed,On the bed? I'll check there. LEAVE,bed,bed,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1648,conflict_A1_expert,conflicting_evidence,expert,adversarial,pillow_bed_couch,bed,couch,Couch,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1649,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,pillow_bed_couch,bed,couch,On the couch? I saw Sam place it on the bed yesterday. Let's check the bed. Leave.,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,164,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1650,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,pillow_bed_couch,bed,couch,On the couch? I saw Sam place it on the bed yesterday. Are you sure? LEAVE,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1651,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,pillow_bed_couch,bed,couch,On the couch? I saw Sam put it on the bed yesterday. Are you sure it's not here? LEAVE,bed,bed,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1652,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,pillow_bed_couch,bed,couch,Couch,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1653,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,pillow_bed_couch,bed,couch,On the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1654,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,pillow_bed_couch,bed,couch,On the couch. Leave.,couch,bed,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1655,conflict_C_cooperate,conflicting_evidence,none,cooperate,pillow_bed_couch,bed,bed,On the bed? I saw Sam place it on the couch yesterday. LEAVE,couch,bed,0.0,0.0
OLMo-2-1124-7B-RLVR-step180,1656,mutual_A1_expert,mutual_knowledge,expert,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1657,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,plate_table_sink,sink,table,On the sink. Leave.,sink,sink,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1658,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,plate_table_sink,sink,table,On the sink. Leave.,sink,sink,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1659,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,plate_table_sink,sink,table,Table. LEAVE,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,165,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1660,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1661,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1662,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1663,mutual_C_cooperate,mutual_knowledge,none,cooperate,plate_table_sink,sink,sink,sink,sink,sink,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1664,asym_A1_expert,asymmetric_knowledge,expert,adversarial,plate_table_sink,sink,table,On the table. Leave.,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1665,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,plate_table_sink,sink,table,On the table? Are you sure it's not on the sink? LEAVE,sink,sink,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1666,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,plate_table_sink,sink,table,On the table? I'll check the table then. LEAVE,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1667,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,plate_table_sink,sink,table,On the table? I thought you might mislead me. Let's check the sink. LEAVE,sink,sink,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1668,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,plate_table_sink,sink,table,On the table. Leave.,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1669,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,166,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,book_shelf_bag,shelf,bag,On the bag. Leave.,bag,shelf,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1670,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,plate_table_sink,sink,table,On the table. Leave.,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1671,asym_C_cooperate,asymmetric_knowledge,none,cooperate,plate_table_sink,sink,sink,On the sink. Leave.,sink,sink,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1672,conflict_A1_expert,conflicting_evidence,expert,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1673,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1674,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1675,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1676,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1677,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1678,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,plate_table_sink,sink,table,Table,table,sink,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1679,conflict_C_cooperate,conflicting_evidence,none,cooperate,plate_table_sink,sink,sink,Sink,sink,sink,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,167,conflict_C_cooperate,conflicting_evidence,none,cooperate,book_shelf_bag,shelf,shelf,Shelf. LEAVE.,shelf,shelf,1.0,1.0
OLMo-2-1124-7B-RLVR-step180,1680,mutual_A1_expert,mutual_knowledge,expert,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1681,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,plug_desk_floor,floor,desk,Desk. LEAVE,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1682,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,plug_desk_floor,floor,desk,On the floor. LEAVE.,floor,floor,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1683,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,plug_desk_floor,floor,desk,Desk. LEAVE,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1684,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1685,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1686,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1687,mutual_C_cooperate,mutual_knowledge,none,cooperate,plug_desk_floor,floor,floor,On the desk. LEAVE.,desk,floor,0.0,0.0
OLMo-2-1124-7B-RLVR-step180,1688,asym_A1_expert,asymmetric_knowledge,expert,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1689,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,168,mutual_A1_expert,mutual_knowledge,expert,adversarial,bottle_fridge_counter,counter,fridge,On the counter. Leave.,counter,counter,1.0,0.0
OLMo-2-1124-7B-RLVR-step180,1690,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1691,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1692,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
OLMo-2-1124-7B-RLVR-step180,1693,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,plug_desk_floor,floor,desk,Desk,desk,floor,0.0,1.0
